PLAYER_ID,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,Salary,Followers,TEAM_ABBREVIATION,record,active_players,avg_team_age,total_cap_used,remaining_cap_space,active_cap,active_top_3,dead_cap,TEAM_NAME,OWNER_NET_WORTH_B,Stadium_Name,Capacity,City,STADIUM_YEAR_OPENED,STADIUM_COST,Age,YOS,Contract_Type,GP,MIN,PTS,AVG_SPEED,DIST_MILES,ALL_STAR_APPEARANCES,ISO_PTS,ISO_PPP,PNR_PTS,PNR_PPP,POST_PTS,POST_PPP,CLUTCH_PTS,CLUTCH_GP,RIM_DFG_PCT,RIM_CONTEST_FREQ,is_USA,Player_bias_effect
1628378,1610612739,119.7,109.1,10.5,0.238,2.38,18.0,0.025,0.112,0.069,7.6,0.531,0.575,0.298,102.21,85.18,0.137,4762,8.2,18.6,Donovan Mitchell,9/7/1996,USA,2017,1,13,35410310,15.150511887854474,CLE,64-18,15,26.0,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,3.5085558999826545,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,29.242984257357975,7,Free_Market,71,2232.033333,1701,4.02,160.6,6,155,0.928,678,1.007,12,1.091,88,31,0.587,0.3,1,0.01240632818618318
1628379,1610612763,117.6,114.5,3.1,0.179,2.99,29.3,0.024,0.094,0.059,9.8,0.609,0.631,0.14,104.99,87.49,0.093,3228,3.2,6.6,Luke Kennard,6/24/1996,USA,2017,1,12,9250000,12.192485760421583,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,3.2188758248682006,FedExForum,18119,"Memphis, TN",2004,250000000,29.44832306639288,7,Free_Market,65,1471.691667,576,4.55,118.1,0,6,0.545,51,0.797,0,0.0,16,17,0.576,0.339,1,0.18692800985678998
1628380,1610612741,109.4,109.9,-0.4,0.162,1.85,21.9,0.096,0.177,0.136,11.8,0.56,0.605,0.166,102.77,85.64,0.106,2083,2.4,4.7,Zach Collins,11/19/1997,USA,2017,1,10,16741200,11.442513730229855,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,28.043805612594113,7,Free_Market,64,977.06,407,4.24,73.7,0,0,0.0,0,0.0,19,1.056,5,8,0.566,0.386,1,0.17033984876340708
1628380,1610612741,109.4,109.9,-0.4,0.162,1.85,21.9,0.096,0.177,0.136,11.8,0.56,0.605,0.166,102.77,85.64,0.106,2083,2.4,4.7,Zach Collins,11/19/1997,USA,2017,1,10,16741200,11.442513730229855,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,28.043805612594113,7,Free_Market,64,977.06,407,4.24,73.7,0,0,0.0,0,0.0,10,0.714,5,8,0.566,0.386,1,0.25974656238924065
1628381,1610612762,112.4,113.3,-0.9,0.105,0.78,10.2,0.073,0.179,0.128,13.2,0.583,0.628,0.234,101.72,84.77,0.129,2590,7.0,13.3,John Collins,9/23/1997,USA,2017,1,19,26580000,12.12649358035784,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,1.2809338454620642,Delta Center,18306,"Salt Lake City, UT",1991,93000000,28.199863107460644,7,Free_Market,40,1220.491667,758,4.29,94.0,0,35,1.094,12,1.2,64,0.928,23,14,0.629,0.384,1,0.4095810478157342
1628384,1610612752,117.7,112.3,5.4,0.084,1.61,11.8,0.037,0.098,0.067,7.3,0.559,0.591,0.195,97.73,81.44,0.093,5511,6.6,13.9,OG Anunoby,7/17/1997,United Kingdom,2017,1,23,36637932,12.757371082859844,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,1.0986122886681098,Madison Square Garden,19812,"New York, NY",1968,100000000,28.386036960985628,7,Free_Market,74,2705.776667,1332,3.92,187.0,0,40,0.833,77,1.116,66,0.904,35,23,0.621,0.305,0,0.06939270713790574
1628386,1610612739,121.9,111.3,10.5,0.091,1.63,15.5,0.095,0.238,0.169,9.5,0.706,0.724,0.156,101.43,84.53,0.148,4853,5.5,7.8,Jarrett Allen,4/21/1998,USA,2017,1,22,20000000,12.541118865873308,CLE,64-18,15,26.0,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,3.5085558999826545,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,27.6249144421629,7,Free_Market,82,2296.053333,1103,4.17,170.1,1,0,0.0,0,0.0,57,1.583,27,28,0.564,0.431,1,0.021334207286545115
1628389,1610612748,110.9,110.8,0.1,0.204,2.09,19.2,0.069,0.214,0.141,9.2,0.521,0.561,0.232,97.02,80.85,0.137,5414,6.9,14.3,Bam Adebayo,7/18/1997,USA,2017,1,14,34848340,13.910821646859095,MIA,37-45,15,26.6,179350729,38762729,173088172,90125126,3792452,Miami Heat,2.2617630984737906,Kaseya Center,19600,"Miami, FL",1999,213000000,28.383299110198493,7,Free_Market,78,2673.693333,1410,3.94,187.8,3,152,0.905,42,1.077,151,0.821,87,40,0.668,0.35,1,-0.06839581887353599
1628392,1610612760,118.3,105.3,13.0,0.178,2.28,25.9,0.103,0.262,0.185,11.3,0.581,0.599,0.165,101.56,84.64,0.138,3355,4.9,8.4,Isaiah Hartenstein,5/5/1998,Germany,2017,2,43,30000000,12.323860125621126,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.33647223662121295,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,27.586584531143053,7,Free_Market,57,1589.641667,637,4.44,125.6,0,9,0.9,0,0.0,0,0.0,18,14,0.592,0.36,0,0.4368560395306035
1628396,1610612754,112.6,93.6,19.0,0.08,1.2,10.2,0.151,0.192,0.172,8.5,0.656,0.64,0.182,105.38,87.81,0.16,246,2.1,3.2,Tony Bradley,1/8/1998,USA,2017,1,28,330394,0.0,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,1.2237754316221157,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,27.906913073237508,7,Free_Market,14,112.7383333,61,4.28,8.7,0,0,0.0,0,0.0,0,0.0,2,3,0.583,0.4,1,-0.4405033263799372
1628398,1610612749,105.8,116.1,-10.3,0.123,1.04,12.3,0.027,0.155,0.091,11.8,0.493,0.514,0.233,102.96,85.8,0.08,4158,5.7,13.0,Kyle Kuzma,7/24/1995,USA,2017,1,27,24456060,15.341567078850604,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,876383,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,30.368240930869266,7,Free_Market,65,1936.415,964,4.31,148.3,0,27,1.08,76,0.697,25,0.893,19,25,0.627,0.291,1,-0.014683800895173845
1628398,1610612749,105.8,116.1,-10.3,0.123,1.04,12.3,0.027,0.155,0.091,11.8,0.493,0.514,0.233,102.96,85.8,0.08,4158,5.7,13.0,Kyle Kuzma,7/24/1995,USA,2017,1,27,24456060,15.341567078850604,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,876383,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,30.368240930869266,7,Free_Market,65,1936.415,964,4.31,148.3,0,27,1.08,76,0.697,18,0.692,19,25,0.627,0.291,1,0.021166539322345895
1628398,1610612749,105.8,116.1,-10.3,0.123,1.04,12.3,0.027,0.155,0.091,11.8,0.493,0.514,0.233,102.96,85.8,0.08,4158,5.7,13.0,Kyle Kuzma,7/24/1995,USA,2017,1,27,24456060,15.341567078850604,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,876383,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,30.368240930869266,7,Free_Market,65,1936.415,964,4.31,148.3,0,27,1.08,57,0.905,25,0.893,19,25,0.627,0.291,1,-0.004263052816749202
1628398,1610612749,105.8,116.1,-10.3,0.123,1.04,12.3,0.027,0.155,0.091,11.8,0.493,0.514,0.233,102.96,85.8,0.08,4158,5.7,13.0,Kyle Kuzma,7/24/1995,USA,2017,1,27,24456060,15.341567078850604,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,876383,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,30.368240930869266,7,Free_Market,65,1936.415,964,4.31,148.3,0,27,1.08,57,0.905,18,0.692,19,25,0.627,0.291,1,-0.014683800895173845
1628398,1610612749,105.8,116.1,-10.3,0.123,1.04,12.3,0.027,0.155,0.091,11.8,0.493,0.514,0.233,102.96,85.8,0.08,4158,5.7,13.0,Kyle Kuzma,7/24/1995,USA,2017,1,27,24456060,15.341567078850604,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,876383,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,30.368240930869266,7,Free_Market,65,1936.415,964,4.31,148.3,0,24,0.686,76,0.697,25,0.893,19,25,0.627,0.291,1,0.08481255888362899
1628398,1610612749,105.8,116.1,-10.3,0.123,1.04,12.3,0.027,0.155,0.091,11.8,0.493,0.514,0.233,102.96,85.8,0.08,4158,5.7,13.0,Kyle Kuzma,7/24/1995,USA,2017,1,27,24456060,15.341567078850604,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,876383,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,30.368240930869266,7,Free_Market,65,1936.415,964,4.31,148.3,0,24,0.686,76,0.697,18,0.692,19,25,0.627,0.291,1,-0.004263052816749202
1628398,1610612749,105.8,116.1,-10.3,0.123,1.04,12.3,0.027,0.155,0.091,11.8,0.493,0.514,0.233,102.96,85.8,0.08,4158,5.7,13.0,Kyle Kuzma,7/24/1995,USA,2017,1,27,24456060,15.341567078850604,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,876383,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,30.368240930869266,7,Free_Market,65,1936.415,964,4.31,148.3,0,24,0.686,57,0.905,25,0.893,19,25,0.627,0.291,1,-0.018697009080981042
1628398,1610612749,105.8,116.1,-10.3,0.123,1.04,12.3,0.027,0.155,0.091,11.8,0.493,0.514,0.233,102.96,85.8,0.08,4158,5.7,13.0,Kyle Kuzma,7/24/1995,USA,2017,1,27,24456060,15.341567078850604,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,876383,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,30.368240930869266,7,Free_Market,65,1936.415,964,4.31,148.3,0,24,0.686,57,0.905,18,0.692,19,25,0.627,0.291,1,0.03431879687649339
1628401,1610612738,119.7,109.5,10.2,0.199,2.76,23.7,0.025,0.101,0.064,8.6,0.58,0.606,0.195,97.89,81.57,0.106,5251,5.6,12.6,Derrick White,7/2/1994,USA,2017,1,29,19821429,12.937240300013613,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,876383,Boston Celtics,2.1400661634962708,TD Garden,19156,"Boston, MA",1995,160000000,31.42778918548939,7,Free_Market,76,2573.615,1248,4.01,183.7,0,45,0.938,260,0.977,0,0.0,61,29,0.583,0.374,1,-0.2592312608891443
1628404,1610612752,117.9,114.3,3.6,0.206,2.87,30.8,0.057,0.203,0.13,10.8,0.579,0.611,0.151,97.79,81.49,0.119,5898,5.2,10.0,Josh Hart,3/6/1995,USA,2017,1,30,18144000,13.80384376483222,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,1.0986122886681098,Madison Square Garden,19812,"New York, NY",1968,100000000,30.751540041067763,7,Free_Market,77,2896.83,1051,4.11,211.0,0,38,0.95,65,0.985,0,0.0,42,28,0.636,0.395,1,0.40857821416626405
1628415,1610612745,113.5,108.8,4.7,0.076,1.68,11.1,0.028,0.081,0.054,6.6,0.533,0.555,0.176,98.94,82.45,0.067,4913,5.1,11.9,Dillon Brooks,1/22/1996,Canada,2017,2,45,23255493,12.2904183895416,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,1.2237754316221157,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,29.869952087611225,7,Free_Market,75,2388.261667,1053,4.02,171.4,0,43,0.896,40,0.727,85,1.076,40,40,0.588,0.361,0,0.4621105593716674
1628418,1610612754,109.9,113.4,-3.5,0.078,1.77,12.4,0.085,0.169,0.128,7.0,0.583,0.614,0.162,102.45,85.38,0.11,2071,2.5,4.9,Thomas Bryant,7/31/1997,USA,2017,2,42,2087519,11.580593459194764,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,1.2237754316221157,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,28.347707049965777,7,Free_Market,66,963.0166667,429,4.13,71.2,0,0,0.0,0,0.0,20,1.25,8,6,0.567,0.535,1,0.2000467534840716
1628420,1610612756,111.1,108.3,2.8,0.188,3.48,23.6,0.021,0.088,0.056,6.8,0.505,0.546,0.173,99.99,83.33,0.096,1195,1.8,4.3,Monté Morris,6/27/1995,USA,2017,2,51,2087519,12.522345819142096,HOU,52-30,15,25.7,173496349,32908349,161552948,78702108,7768363,Pheonix Suns,2.3978952727983707,Toyota Center,18055,"Houston, TX",2003,235000000,30.442162902121833,7,Free_Market,45,570.77,233,0.0,0.0,0,0,0.0,50,0.781,0,0.0,0,1,0.609,0.348,1,0.1963890467056864
1628427,1610612743,93.5,100.3,-6.9,0.095,0.82,19.6,0.038,0.17,0.102,23.9,0.462,0.462,0.109,102.84,85.7,0.062,292,0.8,2.0,Vlatko Čančar,4/10/1997,Slovenia,2017,2,49,2087519,10.445840912706414,DEN,50-32,15,26.0,192786656,52198656,182574315,123292088,16405595,Denver Nuggets,2.884800712846709,Ball Arena,19520,"Denver, CO",1999,187000000,28.654346338124572,7,Free_Market,13,135.8283333,24,4.01,9.8,0,0,0.0,0,0.0,0,0.0,0,1,0.588,0.362,0,-0.13097650039909622
1628436,1610612738,121.2,106.3,14.9,0.115,3.77,24.8,0.134,0.139,0.136,6.6,0.668,0.683,0.111,95.87,79.89,0.114,2717,2.6,3.8,Luke Kornet,7/15/1995,USA,0,0,0,2087519,0.0,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,16405595,Boston Celtics,2.1400661634962708,TD Garden,19156,"Boston, MA",1995,160000000,30.392881587953458,7,Free_Market,73,1361.06,441,4.2,100.3,0,0,0.0,0,0.0,6,0.5,2,11,0.505,0.376,1,-0.7001898605243945
1628449,1610612761,113.3,113.5,-0.2,0.057,1.14,7.0,0.077,0.175,0.125,6.2,0.586,0.615,0.208,99.28,82.73,0.126,1787,3.6,7.4,Chris Boucher,1/11/1993,Saint Lucia,0,0,0,10810000,12.078812973059884,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,1.33500106673234,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,32.89801505817933,7,Free_Market,50,862.3,502,4.33,66.8,0,0,0.0,0,0.0,0,0.0,16,11,0.62,0.385,0,0.35493456651411814
1628467,1610612747,111.9,112.3,-0.4,0.087,1.87,25.0,0.04,0.105,0.073,13.4,0.453,0.489,0.085,101.75,84.79,0.035,1345,1.1,2.8,Maxi Kleber,1/29/1992,Germany,0,0,0,11000000,11.86147448281689,LAL,50-32,15,27.7,200785985,60197985,182745885,108760785,5514986,Los Angeles Lakers ,3.4339872044851463,Crypto.com Arena,19068,"Los Angeles, CA",1999,375000000,33.8507871321013,7,Free_Market,34,636.875,103,4.04,46.1,0,0,0.0,0,0.0,0,0.0,3,10,0.642,0.341,0,-0.3399130599169368
1628470,1610612738,104.9,109.8,-5.0,0.078,2.13,14.0,0.076,0.138,0.106,6.6,0.556,0.567,0.139,98.16,81.8,0.08,634,1.5,3.5,Torrey Craig,12/19/1990,USA,0,0,0,779820,11.842236406331555,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,7768363,Boston Celtics,2.1400661634962708,TD Garden,19156,"Boston, MA",1995,160000000,34.96235455167693,7,Free_Market,26,313.9466667,108,4.37,24.4,0,0,0.0,0,0.0,0,0.0,8,2,0.532,0.322,1,0.18825834899448893
1628960,1610612756,114.7,118.0,-3.3,0.125,1.83,18.2,0.023,0.103,0.064,10.0,0.6,0.631,0.169,100.84,84.03,0.084,3255,3.4,7.6,Grayson Allen,10/8/1995,USA,2018,1,21,15625000,12.80463713160417,HOU,52-30,15,25.7,173496349,32908349,161552948,78702108,7768363,Pheonix Suns,2.3978952727983707,Toyota Center,18055,"Houston, TX",2003,235000000,30.16016427104723,6,Free_Market,64,1543.705,680,4.29,119.2,0,5,0.357,39,0.672,0,0.0,29,30,0.613,0.333,1,0.20044994977792513
1628969,1610612752,118.4,112.9,5.6,0.141,2.32,18.3,0.024,0.063,0.043,7.9,0.57,0.585,0.192,98.1,81.75,0.09,6200,7.2,14.4,Mikal Bridges,8/30/1996,USA,2018,1,10,23300000,13.112719019736591,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,1.0986122886681098,Madison Square Garden,19812,"New York, NY",1968,100000000,29.26488706365503,6,Free_Market,82,3036.076667,1444,4.3,231.1,0,17,0.739,176,1.0,54,0.915,41,30,0.609,0.379,1,0.6186257370809954
1628970,1610612766,108.2,113.6,-5.5,0.203,1.82,15.7,0.033,0.189,0.11,8.6,0.495,0.541,0.273,100.58,83.82,0.135,4239,7.3,17.0,Miles Bridges,3/21/1998,USA,2018,1,12,27173913,13.27919788112362,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.33647223662121295,Spectrum Center,19077,"Charlotte, NC",2005,260000000,27.709787816564,6,Free_Market,64,2028.735,1300,4.19,151.3,0,139,0.914,284,0.84,22,1.048,68,25,0.565,0.321,1,-0.11114092235897542
1628973,1610612752,118.3,115.7,2.6,0.318,2.9,23.5,0.012,0.072,0.042,8.1,0.551,0.605,0.289,97.79,81.49,0.138,4697,9.0,18.5,Jalen Brunson,8/31/1996,USA,2018,2,33,24960001,13.73462691346913,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,1.0986122886681098,Madison Square Garden,19812,"New York, NY",1968,100000000,29.2621492128679,6,Free_Market,65,2300.708333,1690,4.23,171.6,2,287,1.071,634,1.039,53,1.152,156,28,0.653,0.384,1,0.33279172336921947
1628975,1610612741,114.8,111.5,3.3,0.166,3.64,19.9,0.012,0.094,0.054,5.5,0.497,0.509,0.2,106.46,88.72,0.082,717,1.5,4.1,Jevon Carter,9/14/1995,USA,2018,2,32,6500000,11.487617913343598,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,30.2258726899384,6,Free_Market,36,320.5733333,153,4.39,25.2,0,0,0.0,0,0.0,0,0.0,0,1,0.729,0.358,1,0.389362500619596
1628978,1610612750,114.2,109.1,5.1,0.203,2.27,23.8,0.02,0.115,0.068,10.5,0.568,0.582,0.188,100.17,83.48,0.1,3352,4.0,9.6,Donte DiVincenzo,1/31/1997,USA,2018,1,17,11445000,0.0,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,1.3609765531356006,Target Center,18978,"Minneapolis, MN",1990,104000000,28.843258042436688,6,Free_Market,62,1605.733333,723,4.26,122.8,0,21,0.875,109,0.845,0,0.0,24,24,0.611,0.392,1,-0.7582832811234527
1628983,1610612760,122.4,105.7,16.7,0.299,2.66,18.7,0.025,0.112,0.069,7.0,0.569,0.637,0.336,101.91,84.92,0.199,5514,11.3,21.8,Shai Gilgeous-Alexander,7/12/1998,Canada,2018,1,11,35859950,15.363073279446223,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.33647223662121295,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,27.40041067761807,6,Max_Contract,76,2597.63,2484,4.0,186.0,3,587,1.101,802,1.105,93,1.069,67,22,0.603,0.374,0,0.5127983200034951
1628988,1610612745,110.3,103.6,6.7,0.142,2.24,20.5,0.015,0.073,0.044,9.1,0.571,0.594,0.162,103.09,85.91,0.082,1689,1.9,4.3,Aaron Holiday,9/30/1996,USA,2018,1,23,4668000,11.203692838488003,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,29.180013689253936,6,Free_Market,62,792.2466667,340,4.13,59.2,0,9,0.75,75,1.042,0,0.0,4,15,0.56,0.38,1,0.1129729582891009
1628989,1610612741,114.5,111.7,2.8,0.124,2.33,18.4,0.017,0.098,0.058,7.9,0.535,0.544,0.171,102.32,85.27,0.073,3581,3.7,8.8,Kevin Huerter,8/27/1998,USA,2018,1,19,16830357,11.744838452135683,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,27.274469541409992,6,Free_Market,69,1678.993333,681,4.48,133.8,0,0,0.0,30,0.789,0,0.0,16,20,0.602,0.345,1,0.04605317680683633
1628989,1610612741,114.5,111.7,2.8,0.124,2.33,18.4,0.017,0.098,0.058,7.9,0.535,0.544,0.171,102.32,85.27,0.073,3581,3.7,8.8,Kevin Huerter,8/27/1998,USA,2018,1,19,16830357,11.744838452135683,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,27.274469541409992,6,Free_Market,69,1678.993333,681,4.48,133.8,0,0,0.0,17,1.0,0,0.0,16,20,0.602,0.345,1,-0.010325692727392583
1628997,1610612742,106.5,112.8,-6.3,0.116,1.7,19.0,0.042,0.105,0.073,11.2,0.485,0.513,0.143,98.64,82.2,0.063,2504,2.9,6.8,Caleb Martin,9/28/1995,USA,0,0,0,9186594,12.249615734512616,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,3.505557396986398,American Airlines Center,19200,"Dallas, TX",2001,420000000,30.187542778918548,6,Free_Market,45,1218.016667,356,4.45,97.6,0,24,0.8,44,0.863,0,0.0,10,14,0.67,0.392,1,0.10731819821346518
1628997,1610612742,106.5,112.8,-6.3,0.116,1.7,19.0,0.042,0.105,0.073,11.2,0.485,0.513,0.143,98.64,82.2,0.063,2504,2.9,6.8,Caleb Martin,9/28/1995,USA,0,0,0,9186594,12.249615734512616,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,3.505557396986398,American Airlines Center,19200,"Dallas, TX",2001,420000000,30.187542778918548,6,Free_Market,45,1218.016667,356,4.45,97.6,0,24,0.8,9,0.75,0,0.0,10,14,0.67,0.392,1,0.1698812479122411
1628997,1610612742,106.5,112.8,-6.3,0.116,1.7,19.0,0.042,0.105,0.073,11.2,0.485,0.513,0.143,98.64,82.2,0.063,2504,2.9,6.8,Caleb Martin,9/28/1995,USA,0,0,0,9186594,12.249615734512616,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,3.505557396986398,American Airlines Center,19200,"Dallas, TX",2001,420000000,30.187542778918548,6,Free_Market,45,1218.016667,356,4.45,97.6,0,11,1.0,44,0.863,0,0.0,10,14,0.67,0.392,1,0.09556524965975134
1628997,1610612742,106.5,112.8,-6.3,0.116,1.7,19.0,0.042,0.105,0.073,11.2,0.485,0.513,0.143,98.64,82.2,0.063,2504,2.9,6.8,Caleb Martin,9/28/1995,USA,0,0,0,9186594,12.249615734512616,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,3.505557396986398,American Airlines Center,19200,"Dallas, TX",2001,420000000,30.187542778918548,6,Free_Market,45,1218.016667,356,4.45,97.6,0,11,1.0,9,0.75,0,0.0,10,14,0.67,0.392,1,0.1349490753119514
1628998,1610612756,108.1,111.3,-3.2,0.128,2.06,20.6,0.041,0.136,0.088,10.0,0.485,0.509,0.142,101.2,84.33,0.08,2462,2.6,6.1,Cody Martin,9/28/1995,USA,2019,2,36,8120000,10.995427631436174,HOU,52-30,15,25.7,173496349,32908349,161552948,78702108,7768363,Pheonix Suns,2.3978952727983707,Toyota Center,18055,"Houston, TX",2003,235000000,30.187542778918548,5,Free_Market,53,1173.206667,358,4.46,94.2,0,15,0.75,41,0.745,0,0.0,21,26,0.61,0.386,1,0.4002150851266527
1629001,1610612751,108.3,97.4,10.9,0.205,1.7,20.0,0.046,0.104,0.075,11.8,0.528,0.539,0.223,105.54,87.95,0.091,265,3.7,9.0,De'Anthony Melton,5/28/1998,USA,2018,2,46,12822000,11.5099309859899,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,2.4849066497880004,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,27.523613963039015,6,Free_Market,6,120.9833333,62,4.47,9.7,0,0,0.0,0,0.0,0,0.0,0,1,0.667,0.286,1,0.2169079890133158
1629003,1610612747,106.2,113.1,-6.9,0.184,2.55,24.2,0.036,0.086,0.061,9.5,0.528,0.563,0.162,98.81,82.34,0.081,1722,2.0,4.5,Shake Milton,9/26/1996,USA,2018,2,54,2875000,11.342149006315793,LAL,50-32,15,27.7,200785985,60197985,182745885,108760785,5514986,Los Angeles Lakers ,3.4339872044851463,Crypto.com Arena,19068,"Los Angeles, CA",1999,375000000,29.190965092402465,6,Free_Market,57,836.2766667,315,4.17,62.8,0,5,0.455,40,0.755,0,0.0,0,6,0.677,0.351,1,-0.10372969949724548
1629003,1610612747,106.2,113.1,-6.9,0.184,2.55,24.2,0.036,0.086,0.061,9.5,0.528,0.563,0.162,98.81,82.34,0.081,1722,2.0,4.5,Shake Milton,9/26/1996,USA,2018,2,54,2875000,11.342149006315793,LAL,50-32,15,27.7,200785985,60197985,182745885,108760785,5514986,Los Angeles Lakers ,3.4339872044851463,Crypto.com Arena,19068,"Los Angeles, CA",1999,375000000,29.190965092402465,6,Free_Market,57,836.2766667,315,4.17,62.8,0,5,0.455,23,0.821,0,0.0,0,6,0.677,0.351,1,-0.19011396072684267
1629006,1610612766,108.8,109.3,-0.5,0.082,1.06,10.5,0.066,0.108,0.086,9.9,0.519,0.567,0.185,98.69,82.24,0.1,1282,2.4,5.3,Josh Okogie,9/1/1998,Nigeria,2018,1,20,8250000,11.564578194753137,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.33647223662121295,Spectrum Center,19077,"Charlotte, NC",2005,260000000,27.260780287474333,6,Free_Market,40,624.9783333,283,4.34,48.6,0,0,0.0,10,0.714,0,0.0,0,8,0.718,0.39,0,0.283066715205867
1629011,1610612752,113.8,108.2,5.7,0.062,1.3,14.8,0.174,0.176,0.175,11.4,0.661,0.676,0.109,96.37,80.31,0.122,578,2.2,3.3,Mitchell Robinson,4/1/1998,USA,2018,2,36,14318182,12.345404060459082,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,1.0986122886681098,Madison Square Garden,19812,"New York, NY",1968,100000000,27.679671457905545,6,Free_Market,17,290.1233333,87,4.02,20.2,0,0,0.0,0,0.0,0,0.0,1,7,0.695,0.461,1,0.7008455188445495
