PLAYER_ID,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,Salary,Followers,TEAM_ABBREVIATION,record,active_players,avg_team_age,total_cap_used,remaining_cap_space,active_cap,active_top_3,dead_cap,TEAM_NAME,OWNER_NET_WORTH_B,Stadium_Name,Capacity,City,STADIUM_YEAR_OPENED,STADIUM_COST,Age,YOS,GP,MIN,PTS,Contract_Type
1631212,1610612743,113.9,113.9,0,0.073,1.68,14.7,0.03,0.103,0.069,8.8,0.533,0.564,0.138,101.83,84.86,0.066,3501,3,6.3,Peyton Watson,9/11/2002,USA,2022,1,30,2413560,93700,DEN,50-32,15,26,192786656,52198656,182574315,123292088,58408905,Denver Nuggets,16.9,Ball Arena,19520,"Denver, CO",1999,187000000,22,2,68,1655.728333,551,Rookie_Scale
1631213,1610612751,103.2,113.4,-10.2,0.15,1.65,17.7,0.04,0.133,0.083,10.8,0.513,0.533,0.179,98.64,82.2,0.084,2711,3.2,7.8,Tyrese Martin,3/7/1999,USA,2022,2,51,635853,19700,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,25,2,60,1315.32,523,Free_Market
1631216,1610612753,104.2,108.2,-4.1,0.066,2.69,14.3,0.023,0.073,0.047,5.3,0.589,0.605,0.115,96.82,80.69,0.061,1589,1.4,3.3,Caleb Houstan,1/9/2003,Canada,2022,2,32,2019699,0,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,14986624,Orlando Magic,5.4,Amway Center,18000,"Orlando, FL",2010,480000000,21,2,58,787.99,239,Free_Market
1631217,1610612766,106.9,110.3,-3.4,0.069,0.92,12.5,0.135,0.209,0.169,13.6,0.596,0.609,0.13,97.32,81.1,0.115,2498,2.4,3.9,Moussa Diabaté,1/21/2002,France,2022,2,43,957763,32000,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.4,Spectrum Center,19077,"Charlotte, NC",2005,260000000,22,2,71,1240.633333,403,Free_Market
1631218,1610612744,107.8,111.3,-3.5,0.163,2.31,21.1,0.115,0.192,0.152,9.1,0.576,0.587,0.164,101.53,84.61,0.12,2050,2.8,4.9,Trayce Jackson-Davis,2/22/2000,USA,2023,2,57,1891857,161800,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,4,Chase Center,18064,"San Francisco, CA",2019,1400000000,24,1,62,966.7866667,407,Vet_Minimum
1631222,1610612758,115,111.2,3.8,0.15,1.84,24.9,0.063,0.12,0.091,13.5,0.564,0.591,0.14,103.86,86.55,0.081,2926,2.4,5.1,Jake LaRavia,11/3/2001,USA,2022,1,19,3352680,110000,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.8,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,23,2,66,1349.28,458,Rookie_Scale
1631230,1610612737,110.2,111.8,-1.6,0.07,3.8,12.7,0.091,0.139,0.114,3.3,0.562,0.58,0.141,104.7,87.25,0.082,823,1.7,3.2,Dominick Barlow,5/26/2003,USA,,,,491887,21700,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,12.3,State Farm Arena,16600,"Atlanta, GA",1999,213000000,21,2,35,374.9983333,148,Free_Market
1631243,1610612737,113.4,104.7,8.8,0.064,1.8,11.7,0.078,0.179,0.127,6.5,0.482,0.52,0.155,103.84,86.53,0.085,1146,2.2,5.2,Mouhamed Gueye,11/9/2002,Senegal,2023,2,39,1891857,22600,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,12.3,State Farm Arena,16600,"Atlanta, GA",1999,213000000,22,1,33,532.7566667,197,Vet_Minimum
1631248,1610612738,109.9,105.8,4.1,0.12,2.75,20.5,0.048,0.117,0.083,7.5,0.473,0.49,0.143,95.28,79.4,0.074,761,1.3,3.5,Baylor Scheierman,9/26/2000,USA,2024,1,30,2494320,60900,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,2715108,Boston Celtics,7.5,TD Garden,19156,"Boston, MA",1995,160000000,24,0,31,383.8883333,113,Rookie_Scale
1631255,1610612740,109.4,114.1,-4.7,0.083,1.07,13.5,0.079,0.177,0.129,12.6,0.619,0.639,0.155,101.91,84.92,0.096,1674,3.2,5.6,Karlo Matković,3/30/2001,Bosnia and Herzegovina,2022,2,52,1407153,0,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,7.9,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,23,2,42,790.585,325,Free_Market
1631260,1610612749,114,107.6,6.4,0.086,2.7,18.6,0.011,0.087,0.051,6.9,0.612,0.621,0.123,100.84,84.03,0.058,3487,2.5,5.8,AJ Green,9/27/1999,USA,,,,2120693,0,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,7818542,Milwaukee Bucks,8.5,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,25,2,73,1659.141667,541,Vet_Minimum
1631323,1610612765,110.7,109.5,1.2,0.071,1.2,12.3,0.04,0.127,0.083,10.2,0.504,0.544,0.152,103.26,86.05,0.068,2653,2,5,Simone Fontecchio,12/9/1995,Italy,,,,7692308,188400,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,29,2,75,1236.681667,446,Free_Market
1641705,1610612759,112.5,110,2.6,0.184,1.13,13.4,0.054,0.255,0.159,11.9,0.559,0.594,0.3,100.98,84.15,0.168,3222,8.9,18.6,Victor Wembanyama,1/4/2004,France,2023,1,1,12768960,5000000,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,20,1,46,1527.253333,1116,Rookie_Scale
1641706,1610612766,106.9,113.8,-6.8,0.182,1.29,14,0.024,0.117,0.068,10.9,0.509,0.54,0.27,98.77,82.31,0.1,1903,7.3,18.2,Brandon Miller,11/22/2002,USA,2023,1,2,11424600,247000,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.4,Spectrum Center,19077,"Charlotte, NC",2005,260000000,22,1,27,923.565,568,Rookie_Scale
1641707,1610612762,95.7,109.2,-13.5,0.04,1,8.3,0.054,0.115,0.083,8.3,0.306,0.354,0.113,105,87.5,0.036,163,1.3,6,Taylor Hendricks,11/22/2003,USA,2023,1,9,5848680,57300,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,2.6,Delta Center,18306,"Salt Lake City, UT",1991,93000000,21,1,3,74.51666667,14,Rookie_Scale
1641708,1610612745,114.2,107.9,6.3,0.167,1.92,21.9,0.078,0.159,0.118,11.4,0.575,0.602,0.172,100,83.34,0.129,4626,5.6,10.1,Amen Thompson,1/30/2003,USA,2023,1,4,9249960,481600,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,21,1,69,2225.415,970,Rookie_Scale
1641709,1610612765,113.1,109.2,4,0.139,1.68,18.2,0.081,0.139,0.11,10.8,0.547,0.568,0.185,102.76,85.64,0.104,2822,4.2,7.8,Ausar Thompson,1/30/2003,USA,2023,1,5,8376000,341000,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,21,1,59,1327.715,594,Rookie_Scale
1641710,1610612753,106.2,107.1,-0.9,0.201,1.73,22.2,0.026,0.1,0.061,12.8,0.473,0.521,0.19,97.83,81.53,0.084,3844,3.4,7.9,Anthony Black,1/20/2004,USA,2023,1,6,7607760,157100,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,16405595,Orlando Magic,5.4,Amway Center,18000,"Orlando, FL",2010,480000000,20,1,78,1886.993333,736,Rookie_Scale
1641711,1610612761,110.3,116.1,-5.8,0.087,1.18,10.9,0.027,0.092,0.059,9.3,0.498,0.543,0.209,101.36,84.47,0.071,3345,4.9,12,Gradey Dick,11/20/2003,USA,2023,1,13,4763760,382600,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,21,1,54,1587.373333,777,Rookie_Scale
1641712,1610612757,100.6,109.8,-9.2,0.083,0.83,11.9,0.049,0.097,0.071,14.3,0.465,0.499,0.156,104.66,87.22,0.055,1005,1.1,2.7,Rayan Rupert,5/31/2004,France,2023,2,43,1891857,27200,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,20,1,52,459.5416667,155,Vet_Minimum
1641713,1610612763,112.7,118.6,-5.9,0.085,0.94,10.5,0.055,0.13,0.093,11.2,0.452,0.482,0.219,102.73,85.61,0.064,977,2.6,6.9,GG Jackson,12/17/2004,USA,2023,2,45,1891857,106500,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,24,FedExForum,18119,"Memphis, TN",2004,250000000,20,1,29,458.615,209,Vet_Minimum
1641715,1610612745,113.4,112.3,1.1,0.09,1.07,9.2,0.039,0.139,0.086,8.7,0.525,0.549,0.231,100.93,84.11,0.108,1729,3.5,7.9,Cam Whitmore,7/8/2004,USA,2023,1,20,3379080,122500,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,2.4,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,20,1,51,826.585,477,Rookie_Scale
1641716,1610612754,107,112.1,-5,0.129,1.41,19.1,0.021,0.178,0.098,13.5,0.576,0.59,0.165,103.23,86.03,0.087,2544,2.3,4.8,Jarace Walker,9/4/2003,USA,2023,1,8,6362520,95500,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,2.4,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,21,1,75,1186.62,461,Rookie_Scale
1641717,1610612760,117.2,107.1,10.1,0.117,2.93,23.5,0.036,0.079,0.057,8,0.55,0.562,0.124,101.87,84.89,0.075,3967,3.4,7.2,Cason Wallace,11/7/2003,USA,2023,1,10,5555880,109200,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,21,1,68,1876.26,568,Rookie_Scale
1641718,1610612762,110.1,122,-11.9,0.272,2.06,23.6,0.012,0.104,0.058,11.5,0.485,0.539,0.237,101.25,84.37,0.093,4454,5.4,13.7,Keyonte George,11/8/2003,USA,2023,1,16,4084200,168400,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,2.6,Delta Center,18306,"Salt Lake City, UT",1991,93000000,21,1,67,2108.475,1125,Rookie_Scale
1641721,1610612751,101.2,110.7,-9.6,0.091,1.36,13,0.051,0.118,0.082,9.6,0.505,0.516,0.164,99.39,82.82,0.066,677,1.6,3.9,Maxwell Lewis,7/27/2002,USA,2023,2,40,1891857,56300,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,22,1,28,327.6883333,116,Vet_Minimum
1641722,1610612740,106.6,118.1,-11.4,0.076,1.14,9.2,0.017,0.097,0.056,8.1,0.471,0.504,0.204,101.14,84.29,0.066,2783,3.7,9.9,Jordan Hawkins,4/29/2002,USA,2023,1,14,4525680,76900,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,7.9,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,22,1,56,1320.5,604,Rookie_Scale
1641723,1610612737,95.3,103.3,-8,0.213,2.13,21.3,0.035,0.123,0.077,10,0.426,0.483,0.203,106.96,89.13,0.086,275,1.8,4.7,Kobe Bufkin,9/21/2003,USA,2023,1,15,4299000,40900,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,12.3,State Farm Arena,16600,"Atlanta, GA",1999,213000000,21,1,10,123.6366667,53,Rookie_Scale
1641724,1610612753,103,108.7,-5.7,0.102,1.22,12.5,0.026,0.074,0.048,10.2,0.479,0.491,0.181,99.92,83.27,0.045,1458,1.6,4.4,Jett Howard,9/14/2003,USA,2023,1,11,5278320,62500,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,58408905,Orlando Magic,5.4,Amway Center,18000,"Orlando, FL",2010,480000000,21,1,60,701.1066667,267,Rookie_Scale
1641727,1610612751,98.7,109.7,-11.1,0.078,0.8,9.6,0.015,0.105,0.056,12,0.578,0.58,0.189,103.67,86.4,0.065,529,2,4.8,Dariq Whitehead,8/1/2004,USA,2023,1,22,3114240,80200,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,20,1,20,246.0783333,114,Rookie_Scale
1641729,1610612762,109.9,119.5,-9.6,0.117,1.03,13,0.028,0.11,0.069,12.7,0.59,0.612,0.208,103.21,86.01,0.087,3084,3.9,8.4,Brice Sensabaugh,10/30/2003,USA,2023,1,28,2571480,54700,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,2.6,Delta Center,18306,"Salt Lake City, UT",1991,93000000,21,1,71,1431.921667,772,Rookie_Scale
1641730,1610612751,103,115.2,-12.3,0.063,0.87,8.1,0.037,0.138,0.084,9.3,0.474,0.516,0.185,97.91,81.59,0.061,2126,2.9,8.1,Noah Clowney,7/14/2004,USA,2023,1,21,3244080,22300,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,20,1,46,1042.286667,420,Rookie_Scale
1641731,1610612764,104.5,118.3,-13.8,0.15,1.59,19.4,0.043,0.098,0.07,12.2,0.472,0.515,0.175,103.22,86.02,0.07,4183,4.5,10.6,Bilal Coulibaly,7/26/2004,France,2023,1,7,6945240,158000,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,20,1,59,1947.506667,727,Rookie_Scale
1641732,1610612764,104.4,114.8,-10.4,0.123,1.91,20.8,0.038,0.123,0.08,10.8,0.519,0.544,0.138,99.47,82.89,0.078,1066,1.5,3.3,Colby Jones,5/28/2002,USA,2023,2,34,2120693,36100,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,22,1,39,514.6483333,157,Free_Market
1641737,1610612755,107.4,114,-6.6,0.043,0.44,8.4,0.097,0.164,0.13,18.9,0.703,0.714,0.135,100.51,83.75,0.093,1900,2.3,3.3,Adem Bona,3/28/2003,Nigeria,2024,2,41,1157153,118900,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,11.2,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,21,0,58,904.55,337,Vet_Minimum
1641738,1610612746,105.9,114.7,-8.7,0.137,2,21.8,0.07,0.176,0.122,10.9,0.5,0.513,0.134,98.21,81.85,0.083,555,0.8,1.8,Kobe Brown,1/1/2000,USA,2023,1,30,2533920,30700,LAC,50-32,15,27.7,174670238,34082238,166986734,102101025,3733720,LA Clippers,123,Intuit Dome,18300,"Inglewood, CA",2024,2000000000,24,1,40,272.22,77,Rookie_Scale
1641739,1610612757,111.5,113.3,-1.8,0.096,1.61,16.6,0.063,0.11,0.086,10.3,0.552,0.572,0.143,99.38,82.82,0.076,5267,4.2,9.2,Toumani Camara,5/8/2000,Belgium,2023,2,52,1891857,55200,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,24,1,78,2548.051667,882,Vet_Minimum
1641740,1610612750,115.2,109.6,5.6,0.067,3.25,15.1,0.047,0.053,0.05,4.7,0.558,0.598,0.115,101.98,84.98,0.057,1101,1.4,3,Jaylen Clark,10/13/2001,USA,2023,2,53,492323,0,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,2.9,Target Center,18978,"Minneapolis, MN",1990,104000000,23,1,40,521.9933333,163,Free_Market
1641744,1610612763,116.8,111.5,5.3,0.059,0.74,10.2,0.153,0.204,0.179,13.9,0.6,0.624,0.156,104.2,86.84,0.111,3074,3.8,6.6,Zach Edey,5/14/2002,Canada,2024,1,9,5756880,156800,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,24,FedExForum,18119,"Memphis, TN",2004,250000000,22,0,66,1415.765,610,Rookie_Scale
1641752,1610612765,121.4,117.2,4.2,0.212,7,36.8,0.024,0.182,0.095,5.3,0.7,0.689,0.121,96.83,80.7,0.095,84,0.8,1.3,Bobi Klintman,3/6/2003,Sweden,2024,2,37,1257153,30000,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,21,0,8,42.38166667,15,Free_Market
1641753,1610612749,89.6,102.2,-12.6,0.078,0.83,11.1,0.091,0.198,0.148,13.3,0.333,0.441,0.15,104.34,86.95,0.099,230,0.4,1.3,Chris Livingston,10/15/2003,USA,2023,2,58,1891857,80300,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,3733720,Milwaukee Bucks,8.5,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,21,1,21,105.81,30,Vet_Minimum
1641757,1610612746,103.8,109.8,-6,0.124,1.31,16.2,0.053,0.084,0.068,12.4,0.463,0.509,0.175,100.15,83.46,0.07,872,1.6,3.6,Jordan Miller,1/23/2000,USA,2023,2,48,1050000,31300,LAC,50-32,15,27.7,174670238,34082238,166986734,102101025,3733720,LA Clippers,123,Intuit Dome,18300,"Inglewood, CA",2024,2000000000,24,1,37,420.31,152,Free_Market
1641763,1610612741,112.9,111.1,1.8,0.045,1.44,10.1,0.056,0.082,0.07,7,0.533,0.571,0.126,104,86.67,0.055,2427,1.6,3.6,Julian Phillips,11/5/2003,USA,2023,2,35,1891857,23800,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,2.3,United Center,20917,"Chicago, IL",1994,175000000,21,1,79,1122.905,366,Vet_Minimum
1641764,1610612744,111.6,105.1,6.6,0.194,2.93,22.8,0.034,0.151,0.089,7.8,0.537,0.557,0.177,100.36,83.63,0.114,3600,4.4,9.8,Brandin Podziemski,2/25/2003,USA,2023,1,19,3519960,282800,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,4,Chase Center,18064,"San Francisco, CA",2019,1400000000,21,1,64,1716.348333,747,Rookie_Scale
1641765,1610612742,101.8,109.5,-7.7,0.101,2.86,15.2,0.071,0.137,0.103,5.3,0.437,0.484,0.158,103.43,86.19,0.082,1255,1.3,3.3,Olivier-Maxence Prosper,7/3/2002,Canada,2023,1,24,2870400,36400,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,32.3,American Airlines Center,19200,"Dallas, TX",2001,420000000,22,1,52,584.07,201,Rookie_Scale
1641767,1610612754,111.2,113.4,-2.2,0.087,3.86,21,0.035,0.106,0.07,5.4,0.537,0.555,0.108,102.92,85.77,0.055,2636,1.9,4.6,Ben Sheppard,7/16/2001,USA,2023,1,26,2663880,24900,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,2.4,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,23,1,63,1229.558333,332,Rookie_Scale
1641775,1610612738,111.8,108,3.8,0.064,1.12,15.3,0.057,0.113,0.085,13.7,0.452,0.464,0.11,98.14,81.79,0.045,821,0.6,1.6,Jordan Walsh,3/3/2004,USA,2023,2,38,1891857,163500,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,3792452,Boston Celtics,7.5,TD Garden,19156,"Boston, MA",1995,160000000,20,1,52,403.0033333,82,Vet_Minimum
1641794,1610612760,108.9,102.9,6,0.143,2.07,25,0.05,0.153,0.102,12.1,0.444,0.464,0.131,101.09,84.24,0.066,1164,0.9,2.5,Dillon Jones,10/29/2001,USA,2024,1,26,2622360,22000,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,23,0,54,551.4933333,135,Rookie_Scale
1641796,1610612748,111.1,108.7,2.4,0.116,2.71,20.4,0.036,0.081,0.058,7.5,0.517,0.546,0.141,98.71,82.26,0.055,1595,1.6,3.7,Pelle Larsson,2/23/2001,Sweden,2024,2,44,1157153,54800,MIA,37-45,15,26.6,179350729,38762729,173088172,90125126,2715108,Miami Heat,8.6,Kaseya Center,19600,"Miami, FL",1999,213000000,23,0,55,781.9466667,251,Vet_Minimum
1641810,1610612740,107.3,117.5,-10.2,0.089,1.3,11.8,0.026,0.07,0.047,9.1,0.558,0.579,0.183,101.12,84.27,0.072,1386,2.6,5.6,Antonio Reeves,11/20/2000,USA,2024,2,47,1157153,44700,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,7.9,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,24,0,44,659.5583333,305,Vet_Minimum
1641816,1610612743,98.5,108.7,-10.2,0.074,1.43,12,0.055,0.124,0.088,8.4,0.471,0.506,0.146,104.6,87.16,0.057,867,0.9,2.4,Hunter Tyson,6/13/2000,USA,2023,2,37,1891857,19400,DEN,50-32,15,26,192786656,52198656,182574315,123292088,8739110,Denver Nuggets,16.9,Ball Arena,19520,"Denver, CO",1999,187000000,24,1,51,399.935,134,Vet_Minimum
1641824,1610612741,110.4,112.1,-1.7,0.072,1.07,10.4,0.035,0.133,0.085,9.8,0.541,0.571,0.181,105.38,87.82,0.079,3328,3.2,6.9,Matas Buzelis,10/13/2004,USA,2024,1,11,5195520,273700,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,2.3,United Center,20917,"Chicago, IL",1994,175000000,20,0,80,1511.295,688,Rookie_Scale
1641871,1610612757,108,114.5,-6.5,0.083,1.63,11.9,0.082,0.111,0.095,7.3,0.524,0.552,0.162,102.71,85.59,0.077,1009,1.5,3.6,Duop Reath,6/26/1996,South Sudan,,,,2048780,38000,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,28,0,46,469.4266667,194,Free_Market
1641890,1610612749,103.4,96.3,7.1,0.056,0.5,6.2,0.05,0.143,0.098,12.3,0.61,0.626,0.205,105.22,87.68,0.123,261,1,2.2,Tyler Smith,11/2/2004,USA,2024,2,33,1157153,42500,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,7125652,Milwaukee Bucks,8.5,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,20,0,23,121.5733333,67,Vet_Minimum
1642258,1610612737,112.3,115,-2.7,0.068,1,9,0.044,0.099,0.071,9,0.537,0.558,0.203,104.57,87.14,0.071,4011,4.8,10.4,Zaccharie Risacher,4/8/2005,France,2024,1,1,12569040,125600,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,12.3,State Farm Arena,16600,"Atlanta, GA",1999,213000000,19,0,75,1843.386667,942,Rookie_Scale
1642259,1610612764,102.7,116.4,-13.7,0.139,1.41,13.7,0.06,0.158,0.108,9.7,0.457,0.482,0.23,104.3,86.91,0.084,3939,4.9,12.4,Alex Sarr,4/26/2005,France,2024,1,2,11245680,130600,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,19,0,67,1814.228333,869,Rookie_Scale
1642261,1610612747,112.2,114.9,-2.8,0.067,1.78,9.5,0.026,0.116,0.073,5.3,0.576,0.594,0.181,98.26,81.89,0.087,3063,3.3,7.1,Dalton Knecht,4/19/2001,USA,2024,1,17,3819120,361900,LAL,50-32,15,27.7,200785985,60197985,182745885,108760785,5514986,Los Angeles Lakers ,30,Crypto.com Arena,19068,"Los Angeles, CA",1999,375000000,23,0,78,1493.795,706,Rookie_Scale
1642262,1610612762,103,118.5,-15.5,0.078,1.34,15.6,0.024,0.075,0.049,11.6,0.391,0.419,0.122,103.19,85.99,0.021,2284,1.7,5.1,Cody Williams,11/20/2004,USA,2024,1,10,5469120,58600,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,2.6,Delta Center,18306,"Salt Lake City, UT",1991,93000000,20,0,50,1059.611667,230,Rookie_Scale
1642263,1610612745,108.5,111.1,-2.7,0.153,2.03,20.9,0.022,0.086,0.054,10.3,0.452,0.465,0.171,104.93,87.45,0.06,1425,1.6,4.6,Reed Sheppard,6/24/2004,USA,2024,1,3,10098960,182300,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,20,0,52,654.3516667,229,Rookie_Scale
1642264,1610612759,111.8,116.6,-4.7,0.231,1.88,20.1,0.039,0.092,0.066,10.7,0.476,0.522,0.253,101.89,84.91,0.087,4580,5.2,12.2,Stephon Castle,11/1/2004,USA,2024,1,4,9105120,230600,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,20,0,81,2162.021667,1190,Rookie_Scale
1642265,1610612750,112.3,111.1,1.2,0.283,1.85,26.6,0.022,0.07,0.046,14.4,0.5,0.503,0.215,101.82,84.85,0.078,1097,1.9,4.3,Rob Dillingham,1/4/2005,USA,2024,1,8,6262920,1100000,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,2.9,Target Center,18978,"Minneapolis, MN",1990,104000000,19,0,49,515.975,219,Rookie_Scale
1642266,1610612761,108.6,111.1,-2.4,0.105,1.62,14.5,0.049,0.092,0.07,8.9,0.487,0.523,0.179,101.29,84.41,0.068,2316,3.1,7.6,Ja'Kobe Walter,9/4/2004,USA,2024,1,19,3465000,52200,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,20,0,52,1103.235,449,Rookie_Scale
1642267,1610612764,102.8,118,-15.2,0.213,2.58,28.3,0.012,0.117,0.064,11,0.493,0.514,0.154,103.06,85.88,0.071,5279,3.7,9.1,Bub Carrington,7/21/2005,USA,2024,1,14,4454880,43300,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,19,0,82,2457.79,807,Rookie_Scale
1642268,1610612762,108.3,118.6,-10.4,0.342,2.14,34.9,0.017,0.104,0.061,16.3,0.459,0.494,0.186,102.44,85.37,0.077,3927,3.3,7.8,Isaiah Collier,10/8/2004,USA,2024,1,29,2512680,98800,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,2.6,Delta Center,18306,"Salt Lake City, UT",1991,93000000,20,0,71,1839.106667,615,Rookie_Scale
